Wave Index,Frame Number,Center of Mass X Coord
6,142,501.0
6,142,501.0
6,142,501.0
6,142,501.0
6,143,501.0
6,143,501.0
6,143,501.0
6,143,501.0
6,144,497.0
6,144,497.0
6,144,497.0
6,144,497.0
6,145,498.0
6,145,498.0
6,145,498.0
6,145,498.0
6,146,499.0
6,146,499.0
6,146,499.0
6,146,499.0
6,147,498.0
6,147,498.0
6,147,498.0
6,147,498.0
6,148,499.0
6,148,499.0
6,148,499.0
6,148,499.0
6,149,499.0
6,149,499.0
6,149,499.0
6,149,499.0
6,150,498.0
6,150,498.0
6,150,498.0
6,150,498.0
6,151,500.0
6,151,500.0
6,151,500.0
6,151,500.0
6,152,499.0
6,152,499.0
6,152,499.0
6,152,499.0
6,153,501.0
6,153,501.0
6,153,501.0
6,153,501.0
6,154,502.0
6,154,502.0
6,154,502.0
6,154,502.0
6,155,499.0
6,155,499.0
6,155,499.0
6,155,499.0
6,156,501.0
6,156,501.0
6,156,501.0
6,156,501.0
6,157,503.0
6,157,503.0
6,157,503.0
6,157,503.0
6,158,501.0
6,158,501.0
6,158,501.0
6,158,501.0
6,159,501.0
6,159,501.0
6,159,501.0
6,159,501.0
6,160,501.0
6,160,501.0
6,160,501.0
6,160,501.0
6,161,502.0
6,161,502.0
6,161,502.0
6,161,502.0
6,162,493.0
6,162,493.0
6,162,493.0
6,162,493.0
6,163,502.0
6,163,502.0
6,163,502.0
6,163,502.0
6,164,504.0
6,164,504.0
6,164,504.0
6,164,504.0
6,165,506.0
6,165,506.0
6,165,506.0
6,165,506.0
6,166,502.0
6,166,502.0
6,166,502.0
6,166,502.0
6,167,504.0
6,167,504.0
6,167,504.0
6,167,504.0
6,168,505.0
6,168,505.0
6,168,505.0
6,168,505.0
6,169,503.0
6,169,503.0
6,169,503.0
6,169,503.0
6,170,504.0
6,170,504.0
6,170,504.0
6,170,504.0
6,171,505.0
6,171,505.0
6,171,505.0
6,171,505.0
6,172,505.0
6,172,505.0
6,172,505.0
6,172,505.0
6,173,505.0
6,173,505.0
6,173,505.0
6,173,505.0
6,174,507.0
6,174,507.0
6,174,507.0
6,174,507.0
6,175,508.0
6,175,508.0
6,175,508.0
6,175,508.0
6,176,507.0
6,176,507.0
6,176,507.0
6,176,507.0
6,177,509.0
6,177,509.0
6,177,509.0
6,177,509.0
6,178,510.0
6,178,510.0
6,178,510.0
6,178,510.0
6,179,509.0
6,179,509.0
6,179,509.0
6,179,509.0
6,180,510.0
6,180,510.0
6,180,510.0
6,180,510.0
6,181,510.0
6,181,510.0
6,181,510.0
6,181,510.0
6,182,512.0
6,182,512.0
6,182,512.0
6,182,512.0
6,183,515.0
6,183,515.0
6,183,515.0
6,183,515.0
6,184,509.0
6,184,519.0
6,184,509.0
6,184,519.0
6,184,509.0
6,184,519.0
6,184,509.0
6,184,519.0
6,185,513.0
6,185,523.0
6,185,513.0
6,185,523.0
6,185,513.0
6,185,523.0
6,185,513.0
6,185,523.0
6,186,522.0
6,186,522.0
6,186,522.0
6,186,522.0
6,187,513.0
6,187,513.0
6,187,513.0
6,187,513.0
7,87,539.0
7,87,539.0
7,87,539.0
7,87,539.0
7,88,539.0
7,88,539.0
7,88,539.0
7,88,539.0
7,89,537.0
7,89,537.0
7,89,537.0
7,89,537.0
7,90,537.0
7,90,537.0
7,90,537.0
7,90,537.0
7,91,539.0
7,91,539.0
7,91,539.0
7,91,539.0
7,92,535.0
7,92,535.0
7,92,535.0
7,92,535.0
7,93,539.0
7,93,539.0
7,93,539.0
7,93,539.0
7,94,539.0
7,94,539.0
7,94,539.0
7,94,539.0
7,95,538.0
7,95,538.0
7,95,538.0
7,95,538.0
7,96,538.0
7,96,538.0
7,96,538.0
7,96,538.0
7,97,539.0
7,97,539.0
7,97,539.0
7,97,539.0
7,98,534.0
7,98,534.0
7,98,534.0
7,98,534.0
7,99,539.0
7,99,539.0
7,99,539.0
7,99,539.0
7,100,537.0
7,100,537.0
7,100,537.0
7,100,537.0
7,101,528.0
7,101,528.0
7,101,528.0
7,101,528.0
7,102,537.0
7,102,537.0
7,102,537.0
7,102,537.0
7,103,537.0
7,103,537.0
7,103,537.0
7,103,537.0
7,104,532.0
7,104,532.0
7,104,532.0
7,104,532.0
7,105,535.0
7,105,535.0
7,105,535.0
7,105,535.0
7,106,536.0
7,106,536.0
7,106,536.0
7,106,536.0
7,107,535.0
7,107,535.0
7,107,535.0
7,107,535.0
7,108,534.0
7,108,534.0
7,108,534.0
7,108,534.0
7,109,534.0
7,109,534.0
7,109,534.0
7,109,534.0
7,110,534.0
7,110,534.0
7,110,534.0
7,110,534.0
7,111,535.0
7,111,535.0
7,111,535.0
7,111,535.0
7,112,524.0
7,112,524.0
7,112,524.0
7,112,524.0
7,113,536.0
7,113,536.0
7,113,536.0
7,113,536.0
7,114,537.0
7,114,537.0
7,114,537.0
7,114,537.0
7,115,535.0
7,115,535.0
7,115,535.0
7,115,535.0
7,116,536.0
7,116,536.0
7,116,536.0
7,116,536.0
7,117,534.0
7,117,534.0
7,117,534.0
7,117,534.0
7,118,534.0
7,118,534.0
7,118,534.0
7,118,534.0
7,119,535.0
7,119,535.0
7,119,535.0
7,119,535.0
7,120,534.0
7,120,534.0
7,120,534.0
7,120,534.0
7,121,536.0
7,121,536.0
7,121,536.0
7,121,536.0
7,122,534.0
7,122,534.0
7,122,534.0
7,122,534.0
7,123,537.0
7,123,537.0
7,123,537.0
7,123,537.0
7,124,534.0
7,124,534.0
7,124,534.0
7,124,534.0
7,125,535.0
7,125,535.0
7,125,535.0
7,125,535.0
7,126,532.0
7,126,532.0
7,126,532.0
7,126,532.0
7,127,531.0
7,127,531.0
7,127,531.0
